code,level,classificationName,
9111,4,Biblioteksverksamhet,
91110,5,Biblioteksverksamhet,
9112,4,Arkivverksamhet,
91120,5,Arkivverksamhet,
912,3,"Museiverksamhet, museisamlingar, vård av historiska minnesmärken och monument",
9121,4,Museiverksamhet och museisamlingar,
91210,5,Museiverksamhet och museisamlingar,
9122,4,Vård av historiska minnesmärken och monument,
91220,5,Vård av historiska minnesmärken och monument,
913,3,"Bevarande, restaurering och annan stödverksamhet avseende kulturarv",
9130,4,"Bevarande, restaurering och annan stödverksamhet avseende kulturarv",
91300,5,"Bevarande, restaurering och annan stödverksamhet avseende kulturarv",
914,3,"Drift av botaniska trädgårdar, djurparker och naturreservat",
9141,4,Drift av botaniska trädgårdar och djurparker,
91410,5,Drift av botaniska trädgårdar och djurparker,
9142,4,Drift av naturreservat,
91420,5,Drift av naturreservat,
92,2,Spel- och vadhållningsverksamhet,
920,3,Spel- och vadhållningsverksamhet,
9200,4,Spel- och vadhållningsverksamhet,
92000,5,Spel- och vadhållningsverksamhet,
93,2,"Sport-, fritids- och nöjesverksamhet",
931,3,Sportverksamhet,
9311,4,Drift av sportanläggningar,
93111,5,Skid- och slalomanläggningar,
93112,5,Övrig drift av sportanläggningar,
9312,4,Sportklubbars och idrottsföreningars verksamhet,
93120,5,Sportklubbars och idrottsföreningars verksamhet,
9313,4,Drift av gymanläggningar,
93130,5,Drift av gymanläggningar,
9319,4,Övrig sportverksamhet,
93191,5,Grenförbund och professionella idrottare,
93199,5,Övrig sportverksamhet som inte klassificerats på annat håll,
932,3,Fritids- och nöjesverksamhet,
9321,4,Nöjes- och temaparksverksamhet,
93210,5,Nöjes- och temaparksverksamhet,
9329,4,Övrig fritids- och nöjesverksamhet,
93290,5,Övrig fritids- och nöjesverksamhet,
T,1,Annan serviceverksamhet,
94,2,Intressebevakning; religiös verksamhet,
941,3,"Intressebevakning inom bransch-, arbetsgivar- och yrkesorganisationer",
9411,4,Intressebevakning inom bransch- och arbetsgivarorganisationer,
94110,5,Intressebevakning inom bransch- och arbetsgivarorganisationer,
9412,4,Intressebevakning inom yrkesorganisationer,
94120,5,Intressebevakning inom yrkesorganisationer,
942,3,Intressebevakning inom arbetstagarorganisationer,
9420,4,Intressebevakning inom arbetstagarorganisationer,
94200,5,Intressebevakning inom arbetstagarorganisationer,
949,3,Verksamhet i religiösa samfund och i andra intresseorganisationer,
9491,4,Verksamhet i religiösa samfund,
94910,5,Verksamhet i religiösa samfund,
9492,4,Verksamhet i politiska organisationer,
94921,5,Verksamhet i politiska vuxenorganisationer,
94922,5,Verksamhet i politiska ungdomsorganisationer,
9499,4,Verksamhet i diverse övriga intresseorganisationer,
94991,5,Verksamhet i intresseorganisationer för forskning och kultur,
94992,5,Verksamhet i intresseorganisationer inom kultur- och konstbranschen,
94993,5,Verksamhet i intresseorganisationer för miljöskydd och naturvård samt ekologisk hållbarhet,
94994,5,Verksamhet i intresseorganisationer inom ungdomsbranschen,
94995,5,Verksamhet i social- och hälsoorganisationer som ger stöd i särskilda livssituationer,
94999,5,Övrig verksamhet i intresseorganisationer som inte klassificerats på annat håll,
95,2,"Reparation och underhåll av datorer, hushållsartiklar och varor för personligt bruk samt motorfordon och motorcyklar",
951,3,Reparation och underhåll av datorer och kommunikationsutrustning,
9510,4,Reparation och underhåll av datorer och kommunikationsutrustning,
95100,5,Reparation och underhåll av datorer och kommunikationsutrustning,
952,3,Reparation och underhåll av hushållsartiklar och varor för personligt bruk,
9521,4,Reparation och underhåll av hemelektronik,
95210,5,Reparation och underhåll av hemelektronik,
9522,4,Reparation och underhåll av hushållsapparater samt av utrustning för hem och trädgård,
95220,5,Reparation och underhåll av hushållsapparater samt av utrustning för hem och trädgård,
9523,4,Reparation och underhåll av skodon och lädervaror,
95230,5,Reparation och underhåll av skodon och lädervaror,
9524,4,Reparation och underhåll av möbler och heminredning,
95240,5,Reparation och underhåll av möbler och heminredning,
9525,4,Reparation och underhåll av ur och guldsmedsvaror,
95250,5,Reparation och underhåll av ur och guldsmedsvaror,
9529,4,Reparation och underhåll av övriga hushållsartiklar och varor för personligt bruk,
95290,5,Reparation och underhåll av övriga hushållsartiklar och varor för personligt bruk,
953,3,Reparation och underhåll av motorfordon och motorcyklar,
9531,4,Reparation och underhåll av motorfordon,
95311,5,Reparation av däck till motorfordon,
95312,5,Övrig reparation och övrigt underhåll av motorfordon,
9532,4,Reparation och underhåll av motorcyklar,
95320,5,Reparation och underhåll av motorcyklar,
954,3,"Förmedling avseende reparation och underhåll av datorer, hushållsartiklar och varor för personligt bruk samt motorfordon och motorcyklar",
9540,4,"Förmedling avseende reparation och underhåll av datorer, hushållsartiklar och varor för personligt bruk samt motorfordon och motorcyklar",
95400,5,"Förmedling avseende reparation och underhåll av datorer, hushållsartiklar och varor för personligt bruk samt motorfordon och motorcyklar",
96,2,Konsumenttjänster,
961,3,Tvätteriverksamhet,
9610,4,Tvätteriverksamhet,
96101,5,Tvätteriverksamhet för företag,
96102,5,Tvätteriverksamhet för hushåll,
962,3,"Hår- och skönhetsvård, dagspa o.d.",
9621,4,Frisörer och barberare,
96210,5,Frisörer och barberare,
9622,4,Skönhetsvård och andra skönhetsbehandlingar,
96220,5,Skönhetsvård och andra skönhetsbehandlingar,
9623,4,"Dagspa, bastu och ångbastu",
96230,5,"Dagspa, bastu och ångbastu",
963,3,Begravningsverksamhet,
9630,4,Begravningsverksamhet,
96300,5,Begravningsverksamhet,
964,3,Förmedling avseende konsumenttjänster,
9640,4,Förmedling avseende konsumenttjänster,
96400,5,Förmedling avseende konsumenttjänster,
969,3,Övriga konsumenttjänster,
9691,4,Tillhandahållande av konsumenttjänster i hemmet,
96910,5,Tillhandahållande av konsumenttjänster i hemmet,
9699,4,Diverse övriga konsumenttjänster,
96991,5,Tjänster avseende sällskapsdjur,
96999,5,Diverse övriga konsumenttjänster som inte klassificerats på annat håll,
U,1,Förvärvsarbete i hushåll och hushållens produktion av diverse varor och tjänster för eget bruk,
97,2,Förvärvsarbete i hushåll,
970,3,Förvärvsarbete i hushåll,
9700,4,Förvärvsarbete i hushåll,
97000,5,Förvärvsarbete i hushåll,
98,2,Hushållens produktion av diverse varor och tjänster för eget bruk,
981,3,Hushållens produktion av diverse varor för eget bruk,
9810,4,Hushållens produktion av diverse varor för eget bruk,
98100,5,Hushållens produktion av diverse varor för eget bruk,
982,3,Hushållens produktion av diverse tjänster för eget bruk,
9820,4,Hushållens produktion av diverse tjänster för eget bruk,
98200,5,Hushållens produktion av diverse tjänster för eget bruk,
V,1,"Verksamhet vid internationella organisationer, utländska ambassader o.d.",
99,2,"Verksamhet vid internationella organisationer, utländska ambassader o.d.",
990,3,"Verksamhet vid internationella organisationer, utländska ambassader o.d.",
9900,4,"Verksamhet vid internationella organisationer, utländska ambassader o.d.",
99000,5,"Verksamhet vid internationella organisationer, utländska ambassader o.d.",
