sourceCode;sourceName;targetCode;targetName;distributionSourceToTarget;distributionTargetToSource;
"'30990'";"Manufacture of other transport equipment n.e.c.";"'30990'";"Manufacture of other transport equipment n.e.c.";0;0;
"'31'";"Manufacture of furniture";"'31'";"Manufacture of furniture";0;2;
"'310'";"Manufacture of furniture";"'310'";"Manufacture of furniture";0;2;
"'3101'";"Manufacture of office and shop furniture";"'3100'";"Manufacture of furniture";0;2;
"'31010'";"Manufacture of office and shop furniture";"'31000'";"Manufacture of furniture";0;2;
"'3102'";"Manufacture of kitchen furniture";"'3100'";"Manufacture of furniture";0;2;
"'31020'";"Manufacture of kitchen furniture";"'31000'";"Manufacture of furniture";0;2;
"'3103'";"Manufacture of mattresses";"'3100'";"Manufacture of furniture";0;2;
"'31030'";"Manufacture of mattresses";"'31000'";"Manufacture of furniture";0;2;
"'3109'";"Manufacture of other furniture";"'3100'";"Manufacture of furniture";0;2;
"'31090'";"Manufacture of other furniture";"'31000'";"Manufacture of furniture";0;2;
"'32'";"Other manufacturing";"'32'";"Other manufacturing";2;2;
"'32'";"Other manufacturing";"'26'";"Manufacture of computer, electronic and optical products";2;2;
"'321'";"Manufacture of jewellery, bijouterie and related articles";"'321'";"Manufacture of jewellery, bijouterie and related articles";0;0;
"'3211'";"Striking of coins";"'3211'";"Striking of coins";0;0;
"'32110'";"Striking of coins";"'32110'";"Striking of coins";0;0;
"'3212'";"Manufacture of jewellery and related articles";"'3212'";"Manufacture of jewellery and related articles";0;0;
"'32120'";"Manufacture of jewellery and related articles";"'32120'";"Manufacture of jewellery and related articles";0;0;
"'3213'";"Manufacture of imitation jewellery and related articles";"'3213'";"Manufacture of imitation jewellery and related articles";0;0;
"'32130'";"Manufacture of imitation jewellery and related articles";"'32130'";"Manufacture of imitation jewellery and related articles";0;0;
"'322'";"Manufacture of musical instruments";"'322'";"Manufacture of musical instruments";0;0;
"'3220'";"Manufacture of musical instruments";"'3220'";"Manufacture of musical instruments";0;0;
"'32200'";"Manufacture of musical instruments";"'32200'";"Manufacture of musical instruments";0;0;
"'323'";"Manufacture of sports goods";"'329'";"Manufacturing n.e.c.";2;2;
"'323'";"Manufacture of sports goods";"'323'";"Manufacture of sports goods";2;0;
"'3230'";"Manufacture of sports goods";"'3299'";"Other manufacturing n.e.c.";2;2;
"'3230'";"Manufacture of sports goods";"'3230'";"Manufacture of sports goods";2;0;
"'32300'";"Manufacture of sports goods";"'32991'";"Manufacture of protective safety equipment";2;2;
"'32300'";"Manufacture of sports goods";"'32300'";"Manufacture of sports goods";1;0;
"'324'";"Manufacture of games and toys";"'324'";"Manufacture of games and toys";0;0;
"'3240'";"Manufacture of games and toys";"'3240'";"Manufacture of games and toys";0;0;
"'32400'";"Manufacture of games and toys";"'32400'";"Manufacture of games and toys";0;0;
"'325'";"Manufacture of medical and dental instruments and supplies";"'325'";"Manufacture of medical and dental instruments and supplies";2;2;
"'325'";"Manufacture of medical and dental instruments and supplies";"'266'";"Manufacture of irradiation, electromedical and electrotherapeutic equipment";2;2;
"'3250'";"Manufacture of medical and dental instruments and supplies";"'3250'";"Manufacture of medical and dental instruments and supplies";2;2;
"'3250'";"Manufacture of medical and dental instruments and supplies";"'2660'";"Manufacture of irradiation, electromedical and electrotherapeutic equipment";2;2;
"'32501'";"Manufacture of medical and dental instruments and supplies (excl. dentures)";"'32502'";"Manufacture of other medical and dental instruments and supplies";1;0;
"'32501'";"Manufacture of medical and dental instruments and supplies (excl. dentures)";"'26600'";"Manufacture of irradiation, electromedical and electrotherapeutic equipment";2;2;
"'32502'";"Manufacture of dentures, dental implants, etc.";"'32501'";"Manufacture of dentures and artificial teeth";0;2;
"'329'";"Manufacturing n.e.c.";"'329'";"Manufacturing n.e.c.";2;2;
"'329'";"Manufacturing n.e.c.";"'325'";"Manufacture of medical and dental instruments and supplies";2;2;
"'3291'";"Manufacture of brooms and brushes";"'3291'";"Manufacture of brooms and brushes";0;0;
"'32910'";"Manufacture of brooms and brushes";"'32910'";"Manufacture of brooms and brushes";0;0;
"'3299'";"Other manufacturing n.e.c.";"'3299'";"Other manufacturing n.e.c.";2;2;
"'3299'";"Other manufacturing n.e.c.";"'3250'";"Manufacture of medical and dental instruments and supplies";2;2;
"'32991'";"Manufacture of safety equipment";"'32991'";"Manufacture of protective safety equipment";1;1;
"'32991'";"Manufacture of safety equipment";"'32501'";"Manufacture of dentures and artificial teeth";2;2;
"'32999'";"Other manufacture of products n.e.c.";"'32999'";"Other miscellaneous manufacturing n.e.c.";0;2;
"'33'";"Repair and installation of machinery and equipment";"'91'";"Libraries, archives, museums and other cultural activities";2;2;
"'33'";"Repair and installation of machinery and equipment";"'33'";"Repair, maintenance and installation of machinery and equipment";2;2;
"'33'";"Repair and installation of machinery and equipment";"'03'";"Fishing and aquaculture";2;2;
"'331'";"Repair of fabricated metal products, machinery and equipment";"'913'";"Conservation, restoration and other support activities for cultural heritage";2;2;
"'331'";"Repair of fabricated metal products, machinery and equipment";"'331'";"Repair and maintenance of fabricated metal products, machinery and equipment";2;2;
"'331'";"Repair of fabricated metal products, machinery and equipment";"'033'";"Support activities for fishing and aquaculture";2;2;
"'3311'";"Repair of fabricated metal products";"'3317'";"Repair and maintenance of other civilian transport equipment";2;2;
"'3311'";"Repair of fabricated metal products";"'3311'";"Repair and maintenance of fabricated metal products";2;0;
"'3311'";"Repair of fabricated metal products";"'0330'";"Support activities for fishing and aquaculture";2;2;
"'33110'";"Repair of fabricated metal products";"'33170'";"Repair and maintenance of other civilian transport equipment";2;2;
"'33110'";"Repair of fabricated metal products";"'33110'";"Repair and maintenance of fabricated metal products";1;0;
"'33110'";"Repair of fabricated metal products";"'03300'";"Support activities for fishing and aquaculture";2;2;
"'3312'";"Repair of machinery";"'3315'";"Repair and maintenance of civilian ships and boats";2;2;
"'3312'";"Repair of machinery";"'3312'";"Repair and maintenance of machinery";2;0;
"'33121'";"Repair and maintenance of general-purpose machines";"'33121'";"Repair and maintenance of general-purpose machinery";0;0;
"'33122'";"Repair and maintenance of agricultural and forestry machines";"'33122'";"Repair and maintenance of agricultural and forestry machinery";0;0;
"'33123'";"Repair and maintenance of metal working machines and other machine tools";"'33123'";"Repair and maintenance of metal-cutting and metal-forming machinery and other machine tools";0;0;
"'33129'";"Repair and maintenance of other special-purpose machines";"'33150'";"Repair and maintenance of civilian ships and boats";2;2;
"'33129'";"Repair and maintenance of other special-purpose machines";"'33129'";"Repair and maintenance of other special-purpose machinery";2;0;
"'3313'";"Repair of electronic and optical equipment";"'3313'";"Repair and maintenance of electronic and optical equipment";0;0;
"'33130'";"Repair of electronic and optical equipment";"'33130'";"Repair and maintenance of electronic and optical equipment";0;0;
"'3314'";"Repair of electrical equipment";"'3314'";"Repair and maintenance of electrical equipment";0;0;
"'33140'";"Repair of electrical equipment";"'33140'";"Repair and maintenance of electrical equipment";0;0;
"'3315'";"Repair and maintenance of ships and boats";"'3318'";"Repair and maintenance of military fighting vehicles, ships, boats, air and spacecraft";2;2;
"'3315'";"Repair and maintenance of ships and boats";"'3315'";"Repair and maintenance of civilian ships and boats";2;2;
"'33150'";"Repair and maintenance of ships and boats";"'33180'";"Repair and maintenance of military fighting vehicles, ships, boats, air and spacecraft";2;2;
"'33150'";"Repair and maintenance of ships and boats";"'33150'";"Repair and maintenance of civilian ships and boats";2;2;
"'3316'";"Repair and maintenance of aircraft and spacecraft";"'3318'";"Repair and maintenance of military fighting vehicles, ships, boats, air and spacecraft";2;2;
"'3316'";"Repair and maintenance of aircraft and spacecraft";"'3316'";"Repair and maintenance of civilian air and spacecraft";2;0;
"'33160'";"Repair and maintenance of aircraft and spacecraft";"'33180'";"Repair and maintenance of military fighting vehicles, ships, boats, air and spacecraft";2;2;
"'33160'";"Repair and maintenance of aircraft and spacecraft";"'33160'";"Repair and maintenance of civilian air and spacecraft";2;0;
"'3317'";"Repair and maintenance of other transport equipment";"'3317'";"Repair and maintenance of other civilian transport equipment";0;2;
"'33170'";"Repair and maintenance of other transport equipment";"'33170'";"Repair and maintenance of other civilian transport equipment";0;1;
"'3319'";"Repair of other equipment";"'9130'";"Conservation, restoration and other support activities for cultural heritage";2;2;
"'3319'";"Repair of other equipment";"'3319'";"Repair and maintenance of other equipment";2;0;
"'33190'";"Repair of other equipment";"'91300'";"Conservation, restoration and other support activities for cultural heritage";2;2;
"'33190'";"Repair of other equipment";"'33190'";"Repair and maintenance of other equipment";1;0;
"'332'";"Installation of industrial machinery and equipment";"'332'";"Installation of industrial machinery and equipment";0;0;
"'3320'";"Installation of industrial machinery and equipment";"'3320'";"Installation of industrial machinery and equipment";0;0;
"'33200'";"Installation of industrial machinery and equipment";"'33200'";"Installation of industrial machinery and equipment";0;0;
"'D'";"Electricity,  gas, steam and air conditioning supply";"'D'";"Electricity, gas, steam and air conditioning supply";0;2;
"'35'";"Electricity, gas, steam and air conditioning supply";"'35'";"Electricity, gas, steam and air conditioning supply";0;2;
"'351'";"Electric power generation, transmission and distribution";"'354'";"Activities of brokers and agents for electric power and natural gas";2;2;
"'351'";"Electric power generation, transmission and distribution";"'351'";"Electric power generation, transmission and distribution";2;0;
"'3511'";"Production of electricity";"'3516'";"Storage of electricity";2;0;
"'3511'";"Production of electricity";"'3512'";"Production of electricity from renewable sources";2;0;
"'3511'";"Production of electricity";"'3511'";"Production of electricity from non-renewable sources";2;0;
"'35111'";"Production of electricity with hydropower and wind power";"'35160'";"Storage of electricity";2;2;
"'35111'";"Production of electricity with hydropower and wind power";"'35129'";"Production of electricity from other renewable sources";2;2;
"'35111'";"Production of electricity with hydropower and wind power";"'35122'";"Production of electricity from wind power";2;0;
"'35111'";"Production of electricity with hydropower and wind power";"'35121'";"Production of electricity from hydropower";2;0;
"'35112'";"Separate production of electricity with thermal power";"'35160'";"Storage of electricity";2;2;
"'35112'";"Separate production of electricity with thermal power";"'35129'";"Production of electricity from other renewable sources";2;2;
"'35112'";"Separate production of electricity with thermal power";"'35110'";"Production of electricity from non-renewable sources";2;2;
"'35113'";"Combined heat and power production";"'35160'";"Storage of electricity";2;2;
"'35113'";"Combined heat and power production";"'35129'";"Production of electricity from other renewable sources";2;2;
