building_id,region,municipality,street,house_number,postal_code,latitude_wgs84,longitude_wgs84,building_use
100025982K,15,74,Uudentalontie,38,69510,63.50636,24.08225,1
100025983L,15,74,,,69510,63.512911,24.067885,2
100025984M,15,74,,,69510,63.513062,24.066945,2
100025985N,15,74,Meriläisentie,19,69510,63.499442,24.088746,2
100025986P,15,74,,,69510,63.499309,24.088418,2
100025987R,15,74,,,69510,63.498721,24.087734,2
100025988S,15,74,,,69510,63.498811,24.087745,2
100025989T,15,74,,,69510,63.498032,24.088749,2
100025990U,15,74,,,69510,63.512193,24.063072,2
100025991V,15,74,,,69510,63.51009,24.068738,2
100025992W,15,74,Liedeksentie,48,69510,63.509792,24.091552,1
100025993X,15,74,,,69510,63.509999,24.091571,2
100025994Y,15,74,Köyhäjoentie,568,69510,63.500434,24.096445,1
1000259950,15,74,Köyhäjoentie,578,69510,63.50071,24.093703,1
1000259961,15,74,Liedeksentie,25,69510,63.508994,24.088094,1
1000259972,15,74,,,69510,63.505726,24.081531,2
1000259983,15,74,,,69510,63.505808,24.083775,2
1000259994,15,74,,,69510,63.505395,24.17204,2
1000260005,15,74,,,69510,63.480703,24.150155,2
1000260016,15,74,Uudentalontie,24,69510,63.48057,24.150269,1
1000260027,15,74,Uudentalontie,29,69510,63.479726,24.148886,1
1000260038,15,74,Meriläisentie,55,69510,63.480446,24.154841,1
1000260049,15,74,,,69510,63.48065,24.15474,2
100026005A,15,74,Meriläisentie,65,69510,63.493847,24.137309,1
100026006B,15,74,Ravitie,2,69510,63.512234,24.17633,1
100026007C,15,74,,,69510,63.518871,24.137416,2
100026008D,15,74,,,69510,63.518989,24.137927,2
100026009E,15,74,Meriläisentie,,69510,63.478193,24.154021,2
100026010F,15,74,Meriläisentie,19,69510,63.478943,24.153785,2
100026011H,15,74,Meriläisentie,19,69510,63.478925,24.153787,2
100026012J,15,74,Meriläisentie,47,69510,63.479826,24.154822,1
100026013K,15,74,Meriläisentie,64,69510,63.481068,24.157672,1
100026014L,15,74,Meriläinen,,69510,63.480366,24.158505,2
100026015M,15,74,Meriläisentie,64,69510,63.480097,24.158532,2
100026016N,15,74,Meriläisentie,65,69510,63.481808,24.156473,1
100026017P,15,74,Meriläisentie,56,69510,63.480206,24.155427,1
100035991E,15,74,,,69510,63.480184,24.155691,2
100035992F,15,74,,,69510,63.480183,24.156093,2
100035993H,15,74,Meriläisentie,2,69510,63.475996,24.155545,1
100035994J,15,74,,,69510,63.47582,24.155743,2
100035995K,15,74,Köyhäjoentie,237,69510,63.480078,24.140897,1
100035996L,15,74,Uudentalontie,50,69510,63.479954,24.144585,1
100035997M,15,74,,,69510,63.480202,24.144862,2
100035998N,15,74,Rantalantie,83,69510,63.478707,24.176326,1
100035999P,15,74,,,69510,63.4787,24.175965,2
100036001S,15,74,,,69510,63.507806,24.1677,2
100036002T,15,74,Meriläisentie,62,69510,63.476691,24.164293,1
100036003U,15,74,Venetjärventie,,69510,63.493284,24.16952,2
100036004V,15,74,Venetjärventie,,69510,63.493447,24.1687,2
100036005W,15,74,Meriläisentie,62,69510,63.480617,24.157556,2
100036006X,15,74,,,69510,63.480273,24.157912,2
100036007Y,15,74,Meriläisentie,64,69510,63.480005,24.157496,2
1000360080,15,74,Venetjärventie,65,69510,63.493416,24.168462,2
1000360091,15,74,,,69510,63.503583,24.16848,1
1000360102,15,74,Venetjärventie,214,69510,63.50314,24.169268,1
1000360113,15,74,,,69510,63.503545,24.168383,2
1000360124,15,74,,,0,63.533762,24.239043,1
1000360135,15,74,Meriläisentie,80,69510,63.482153,24.158508,1
1000360146,15,74,,,69510,63.482064,24.158517,2
1000360157,15,74,Meriläisentie,80,69510,63.482324,24.158973,2
1000360168,15,74,Meriläisentie,19,69510,63.477516,24.154731,1
1000360179,15,74,,,69510,63.477186,24.153518,1
100036018A,15,74,,,69510,63.477168,24.15352,1
100036019B,15,74,Meriläisentie,47,69510,63.486568,24.145231,1
100036020C,15,74,Köyhäjoentie,248,69510,63.481037,24.141263,1
100036021D,15,74,,,69510,63.481541,24.142659,2
100036022E,15,74,Köyhäjoentie,250,69510,63.481201,24.140443,1
100036023F,15,74,,,69510,63.481994,24.141469,2
100036024H,15,74,Meriläisentie,59,69510,63.480983,24.155189,1
100036025J,15,74,Meriläisentie,59,69510,63.481038,24.155264,1
100036026K,15,74,Meriläisentie,59,69510,63.481094,24.155379,2
100036027L,15,74,,,69510,63.477519,24.151758,2
100036028M,15,74,Meriläisentie,72,69510,63.481533,24.157103,1
100036029N,15,74,,,69510,63.481594,24.157499,2
100036030P,15,74,Meriläisentie,58,69510,63.486245,24.146147,1
100036031R,15,74,,,69510,63.486289,24.146082,1
100036032S,15,74,,,69510,63.477225,24.155905,2
100036033T,15,74,Meriläisentie,70,69510,63.480679,24.1598,1
100036034U,15,74,Meriläisentie,72,69510,63.480931,24.160297,2
100036035V,15,74,Meriläisentie,148,69510,63.486254,24.167825,1
100036036W,15,74,,,69510,63.486091,24.167781,2
100036037X,15,74,Rantalantie,132,69510,63.480563,24.168449,1
100036038Y,15,74,Rantalantie,132,69510,63.480552,24.168771,2
1000360390,15,74,Rantalantie,132,69510,63.480546,24.168491,1
1000360401,15,74,Rantalantie,103,69510,63.478207,24.17282,1
1000360412,15,74,,,69510,63.483236,24.15832,2
1000360423,15,74,Meriläisentie,87,69510,63.48294,24.15831,1
1000360434,15,74,,,69510,63.482962,24.158508,2
1000360445,15,74,Rantalantie,105,69510,63.477568,24.173204,1
1000360456,15,74,Köyhäjoentie,262,69510,63.482162,24.139543,1
1000360467,15,74,Ravitie,5,69510,63.474943,24.159485,1
1000360478,15,74,Ravitie,5,69510,63.474994,24.159802,2
1000360489,15,74,Ravitie,3,69510,63.474719,24.159086,1
100036049A,15,74,Ravitie,1,69510,63.474486,24.158647,1
100036050B,15,74,Ravitie,1,69510,63.474597,24.158817,2
100036051C,15,74,Ravitie,9,69510,63.475509,24.159068,1
100036052D,15,74,Ravitie,9,69510,63.475508,24.159469,2
100036053E,15,74,Ravitie,11,69510,63.475743,24.158181,1
100036054F,15,74,Ravitie,11,69510,63.475639,24.158372,2
100036055H,15,74,Ravitie,13,69510,63.475938,24.157599,1
100036056J,15,74,Ravitie,17,69510,63.476231,24.156526,1
100036057K,15,74,Ravitie,19,69510,63.476447,24.156062,1
100036058L,15,74,Ravitie,19,69510,63.476583,24.156129,2
100036059M,15,74,Pikkutie,4,69510,63.475338,24.157679,1
100036060N,15,74,Pikkutie,4,69510,63.475523,24.15748,2
100036061P,15,74,,,69510,63.52168,24.185334,1
100036062R,15,74,Meriläisentie,620,69510,63.521809,24.185522,2
100036063S,15,74,,,69510,63.503808,24.179435,2
100036064T,15,74,Isokangas,,69510,63.485843,24.168388,1
100036065U,15,74,Meriläisentie,148,69510,63.485915,24.168381,2
100036066V,15,74,Pikkutie,3,69510,63.475239,24.158552,1
100036067W,15,74,,,69510,63.47526,24.159153,2
100036068X,15,74,,,69510,63.479425,24.171313,1
100036069Y,15,74,,,69510,63.498235,24.16694,1
1000360700,15,74,Ravitie,15,69510,63.476107,24.15704,1
1000360711,15,74,Uudentalontie,34,69510,63.4804,24.148458,1
1000360722,15,74,,,69510,63.480627,24.148134,2
1000360733,15,74,,,69510,63.48091,24.149291,1
1000360744,15,74,,,69510,63.481094,24.149071,1
1000360755,15,74,Museotie,3,69510,63.481448,24.147871,1
1000360766,15,74,,,69510,63.478757,24.177948,1
1000360777,15,74,Rantalantie,36,69510,63.480963,24.183716,1
1000360788,15,74,Meriläinen,,69510,63.47351,24.16738,1
1000360799,15,74,Meriläinen,,69510,63.473359,24.167495,2
100036080A,15,74,Rantalantie,75,69510,63.478708,24.178214,2
100036081B,15,74,Pikkutie,5,69510,63.474946,24.161011,1
100036082C,15,74,,,69510,63.474699,24.167101,2
100036083D,15,74,,,69510,63.476622,24.164019,2
100036084E,15,74,Uudentalontie,23,69510,63.480283,24.150277,1
100036085F,15,74,,,69510,63.529443,24.221894,2
100036086H,15,74,,,69510,63.529348,24.222085,1
100036087J,15,74,Uudentalontie,23,69510,63.480303,24.150356,1
100036088K,15,74,Meriläinen,,69510,63.484272,24.160267,1
100036089L,15,74,,,69510,63.482616,24.146087,1
100036090M,15,74,,,69510,63.482169,24.146674,1
100036091N,15,74,Meriläinen,,69510,63.480555,24.149487,1
100036092P,15,74,Uudentalontie,30,69510,63.480703,24.149251,1
100036093R,15,74,Uudentalontie,30,69510,63.480421,24.14952,2
100036094S,15,74,Uudentalontie,10,69510,63.480763,24.153162,1
100036095T,15,74,Meriläisentie,21,69510,63.485742,24.161949,2
100036096U,15,74,Meriläisentie,121,69510,63.485326,24.163135,1
100036097V,15,74,Köyhäjoentie,,69510,63.482988,24.138657,1
100036098W,15,74,Kalliokoskentie,331,69510,63.484759,24.177175,1
100036099X,15,74,,,69510,63.484895,24.1768,1
100036100Y,15,74,Antintie,3,69510,63.480526,24.147159,1
1000361010,15,74,Antintie,3,69510,63.480642,24.14755,2
1000361021,15,74,Anttilantie,2,69510,63.479655,24.146262,1
1000361032,15,74,Anttilantie,4,69510,63.479388,24.146369,2
1000361043,15,74,Anttilantie,4,69510,63.479473,24.146602,1
1000361054,15,74,Anttilantie,8,69510,63.478678,24.147263,1
1000361065,15,74,Anttilantie,,69510,63.479123,24.147058,2
1000361076,15,74,Anttilantie,6,69510,63.479119,24.146858,1
1000361087,15,74,Meriläisentie,80,69510,63.482065,24.159923,2
1000361098,15,74,Ravitie,6,69510,63.476239,24.158292,1
1000361109,15,74,Tyrnitie,3,69510,63.47852,24.149208,1
100036111A,15,74,,,69510,63.48888,24.167103,1
100036112B,15,74,Loukkukoskentie,12,69570,63.404468,24.20601,1
100036113C,15,74,Tuominiementie,50,69570,63.402514,24.209906,1
100036114D,15,74,Tuominiementie,50,69570,63.402151,24.208319,2
100036115E,15,74,Loukkukoskentie,33,69570,63.40614,24.214382,1
100036116F,15,74,Tuominiementie,21,69570,63.403031,24.213843,1
100036117H,15,74,Tuominiementie,21,69570,63.403319,24.214316,2
100036118J,15,74,,,69570,63.395832,24.231104,1
100036119K,15,74,Lestijärventie,595,69510,63.479685,24.277305,1
100036120L,15,74,,,69570,63.403743,24.219944,1
100036121M,15,74,Loukkukoskentie,,69570,63.40385,24.220394,2
100036122N,15,74,Loukkukoskentie,,69570,63.403851,24.219973,2
100036123P,15,74,Loukkukoskentie,845,69570,63.364609,24.33652,1
100036124R,15,74,Loukkukoskentie,21,69570,63.406641,24.211529,1
100036125S,15,74,Loukkukoskentie,21,69570,63.406552,24.211557,1
100036126T,15,74,,,69570,63.406734,24.21166,2
100036127U,15,74,Loukkukoskentie,13,69570,63.406886,24.210723,1
100036128V,15,74,,,69510,63.398037,24.233696,1
100036129W,15,74,Tuominiementie,18,69570,63.403919,24.212875,1
100036130X,15,74,,,69570,63.404034,24.213204,2
100036131Y,15,74,Loukkukoskentie,14,69570,63.406477,24.219198,2
1000361320,15,74,Loukkukoskentie,700,69570,63.376872,24.313769,1
1000361331,15,74,Loukkukoskentie,700,69570,63.377657,24.313495,1
1000361342,15,74,,,69570,63.377743,24.313287,2
1000361353,15,74,,,69570,63.377117,24.314886,1
1000361364,15,74,,,69570,63.377393,24.310898,1
1000361375,15,74,Sampantie,64,69570,63.399627,24.224889,1
1000361386,15,74,,,69570,63.399572,24.224815,2
1000361397,15,74,,,69570,63.399758,24.224716,2
1000361408,15,74,Sampantie,54,69570,63.399791,24.221769,1
1000361419,15,74,Sampantie,54,69570,63.399714,24.222898,2
100036142A,15,74,Sampantie,20,69570,63.402491,24.218382,1
100036143B,15,74,,,69570,63.402514,24.21816,2
100036144C,15,74,Sampantie,,69570,63.400392,24.219888,2
100036145D,15,74,Loukkukoskentie,,69510,63.377976,24.309943,2
100036146E,15,74,Vetelintie,310,69510,63.377967,24.308522,1
100036147F,15,74,Kokonkankaantie,83,69570,63.398965,24.222269,2
100036148H,15,74,,,69570,63.429677,24.184023,2
100036149J,15,74,,,69570,63.430097,24.183461,2
100036150K,15,74,,,69570,63.430151,24.184358,1
100036151L,15,74,,,69570,63.396655,24.231866,2
100036152M,15,74,Kokonkankaantie,29,69570,63.401147,24.215308,1
1000461206,15,74,Kokonkankaantie,29,69570,63.400963,24.215105,2
1000461217,15,74,Kokonkankaantie,29,69570,63.401261,24.215176,2
1000461228,15,74,,,69570,63.402243,24.212096,2
1000461239,15,74,Tuominiementie,35,69570,63.402412,24.211579,1
100046124A,15,74,Tuominiementie,2,69570,63.405306,24.211238,1
100046125B,15,74,Ahontie,208,69570,63.422193,24.190231,1
100046126C,15,74,,,69570,63.422458,24.190024,2
100046127D,15,74,,,69570,63.422306,24.191001,2
100046128E,15,74,Loukkukoskentie,25,69570,63.406596,24.212875,1
100046129F,15,74,Loukkukoskentie,93,69570,63.402681,24.22217,1
100046130H,15,74,Loukkukoskentie,,69570,63.396231,24.23407,2
100046131J,15,74,Loukkukoskentie,24,69570,63.406108,24.21134,1
100046132K,15,74,Tuominiementie,11,69570,63.404444,24.214467,1
100046133L,15,74,,,69570,63.404486,24.214322,2
100046134M,15,74,Perhontie,218,69510,63.445083,24.178216,1
100046135N,15,74,,,69510,63.444635,24.178761,2
100046136P,15,74,,,69510,63.445605,24.178285,2
100046137R,15,74,,,69510,63.445541,24.177769,2
100046138S,15,74,Perhontie,217,69510,63.445711,24.179558,1
100046139T,15,74,,,69510,63.445353,24.180556,2
100046140U,15,74,Perhontie,217,69510,63.445444,24.180166,2
100046141V,15,74,Kytöharjuntie,8,69570,63.424098,24.195317,1
100046142W,15,74,Kytöharju,,69510,63.442113,24.182942,1
100046143X,15,74,Perhontie,255,69510,63.442392,24.182954,1
100046144Y,15,74,Perhontie,255,69510,63.44219,24.183175,2
1000461450,15,74,Perhontie,503,69570,63.422386,24.200075,1
1000461461,15,74,,,69570,63.423169,24.197432,1
1000461472,15,74,,,69570,63.42391,24.199024,2
1000461483,15,74,Perhontie,230,69510,63.444219,24.179946,1
1000461494,15,74,Perhontie,230,69510,63.444202,24.179586,2
1000461505,15,74,Perhontie,225,69510,63.444786,24.180472,1
1000461516,15,74,,,69510,63.444533,24.180878,1
1000461527,15,74,Kytöharju,,69510,63.44468,24.181044,1
1000461538,15,74,Perhontie,227,69510,63.444275,24.180964,1
1000461549,15,74,Kytöharju,,69510,63.440169,24.164096,1
100046155A,15,74,,,69510,63.439976,24.164797,2
100046156B,15,74,Tofferintie,49,69570,63.418625,24.196513,1
100046157C,15,74,,,69570,63.41877,24.19704,2
100046158D,15,74,Tofferintie,47,69570,63.418315,24.197225,1
100046159E,15,74,Tofferintie,47,69570,63.418315,24.197185,1
100046160F,15,74,Tofferintie,47,69570,63.418297,24.197227,2
100046161H,15,74,Perhontie,252,69510,63.442777,24.181532,1
100046162J,15,74,Perhontie,524,69570,63.420473,24.19962,1
100046163K,15,74,,,69570,63.420567,24.199831,2
100046164L,15,74,,,69570,63.420382,24.198627,2
100046165M,15,74,,,69510,63.443703,24.185674,1
100046166N,15,74,Perhontie,266,69510,63.441221,24.182809,1
100046167P,15,74,,,69510,63.441054,24.182504,2
100046168R,15,74,Perhontie,326,69510,63.435567,24.184387,1
100046169S,15,74,Perhontie,326,69510,63.43555,24.184429,1
100046170T,15,74,Perhontie,246,69510,63.443268,24.180942,1
100046171U,15,74,,,69510,63.443737,24.178749,2
100046172V,15,74,,,69510,63.444008,24.179746,2
100046173W,15,74,Tofferintie,77,69570,63.421154,24.196787,1
100046174X,15,74,,,69570,63.421202,24.196021,2
100046175Y,15,74,Tofferintie,77,69570,63.421527,24.195668,2
1000461760,15,74,Kytöharjuntie,29,69570,63.425418,24.193042,1
1000461771,15,74,,,69570,63.425625,24.192601,2
1000461782,15,74,,,69570,63.425193,24.192102,1
1000461793,15,74,Perhontie,260,69510,63.441941,24.181935,1
1000461804,15,74,Pa 483 Lepistö Jp,,69510,63.442145,24.181815,2
1000461815,15,74,Perhontie,284,69510,63.440005,24.18351,1
1000461826,15,74,,,69510,63.439827,24.183608,2
1000461837,15,74,Tofferintie,46,69570,63.418406,24.198619,1
1000461848,15,74,Tofferintie,46,69570,63.418623,24.198718,2
1000461859,15,74,Tofferintie,57,69570,63.419184,24.1971,1
100046186A,15,74,,,69570,63.419267,24.197192,2
100046187B,15,74,Tofferintie,50,69570,63.41886,24.198415,1
100046188C,15,74,Tofferintie,75,69570,63.420912,24.196811,1
100046189D,15,74,,,69570,63.420568,24.196223,2
100046190E,15,74,,,69570,63.420234,24.197519,2
100046191F,15,74,,,69510,63.426056,24.189391,1
100046192H,15,74,Perhontie,367,69510,63.433962,24.190421,1
100046193J,15,74,Perhontie,365,69510,63.43385,24.191114,1
100046194K,15,74,,,69510,63.433816,24.191699,2
100046195L,15,74,Väinämöisentie,1,69510,63.468894,24.196128,1
100046196M,15,74,,,69510,63.469086,24.197676,2
100046197N,15,74,Lestijärventie,171,69510,63.468813,24.196156,2
100046198P,15,74,Lestijärventie,171,69510,63.468783,24.195959,2
100046199R,15,74,Kytöharjuntie,12,69570,63.42434,24.194852,1
100046200S,15,74,,,69570,63.423622,24.192577,1
100046201T,15,74,,,69570,63.424514,24.195457,2
100046202U,15,74,Kytöharjuntie,18,69570,63.424466,24.19484,1
100046203V,15,74,Kytöharjuntie,19,69570,63.424564,24.193888,1
100046204W,15,74,Kytöharjuntie,49,69570,63.414809,24.344666,1
100046205X,15,74,,,69570,63.414592,24.347452,2
100046206Y,15,74,Tofferintie,82,69570,63.421778,24.197468,1
1000462070,15,74,Tofferintie,82,69570,63.421916,24.197635,1
1000462081,15,74,Tofferintie,95,69570,63.422506,24.195232,1
1000462092,15,74,,,69570,63.422903,24.196235,2
1000462103,15,74,,,69570,63.422911,24.196175,2
1000462114,15,74,,,69570,63.422532,24.195149,2
1000462125,15,74,,,69570,63.422275,24.193049,1
1000462136,15,74,,,69570,63.422004,24.196624,2
1000462147,15,74,Tofferintie,81,69570,63.421532,24.196831,1
1000462158,15,74,,,69570,63.430714,24.207563,2
1000462169,15,74,Ahontie,190,69570,63.421208,24.192232,1
100046217A,15,74,Tofferintie,81,69570,63.431373,24.212793,2
100046218B,15,74,,,69570,63.428838,24.187474,1
100046219C,15,74,Ilmarisentie,,69510,63.468383,24.197544,2
100046220D,15,74,,,69510,63.468113,24.19755,2
100046221E,15,74,Ilmarisentie,7,69510,63.468826,24.199569,2
100046222F,15,74,Perhontie,231,69510,63.44403,24.181309,1
100046223H,15,74,,,69570,63.424788,24.193445,1
100046224J,15,74,,,69510,63.424773,24.192664,1
100046225K,15,74,Perhontie,483,69570,63.423689,24.197382,1
100046226L,15,74,,,69570,63.423893,24.197702,2
100046227M,15,74,,,69570,63.421381,24.192816,1
100046228N,15,74,Kristofferintie,26,69570,63.421108,24.192622,1
100046229P,15,74,Ahontie,190,69570,63.421368,24.193038,2
100046230R,15,74,Ahontie,454,69570,63.439536,24.163457,1
100046231S,15,74,,,69570,63.440287,24.163282,2
100046232T,15,74,,,69570,63.426603,24.192545,1
100046233U,15,74,Sampola,,69510,63.468019,24.200551,2
100046234V,15,74,,,69510,63.46865,24.200168,2
100046235W,15,74,Tofferintie,78,69570,63.421551,24.197831,1
100046236X,15,74,Perhontie,508,69570,63.421191,24.198227,1
100046237Y,15,74,,,69570,63.420923,24.197832,2
1000462380,15,74,,,69570,63.421281,24.198238,2
1000462391,15,74,,,69570,63.42136,24.197669,2
1000462402,15,74,Perhontie,508,69570,63.421059,24.198821,2
1000462413,15,74,Perhontie,445,69510,63.428296,24.195067,2
1000462424,15,74,,,69510,63.440033,24.185413,1
1000462435,15,74,Perhontie,287,69510,63.439856,24.18555,1
1000462446,15,74,,,69510,63.437172,24.186977,2
1000462457,15,74,Perhontie,311,69510,63.437816,24.186393,1
1000462468,15,74,,,69510,63.438031,24.186331,2
1000462479,15,74,Pajuoja,,69570,63.353653,24.218906,1
100046248A,15,74,Perkkuuksentie,385,69570,63.353626,24.219369,2
100046249B,15,74,Tuominiementie,59,69570,63.400479,24.208241,1
100046250C,15,74,,,69570,63.399824,24.208285,2
100046251D,15,74,Tuominiementie,84,69570,63.40321,24.205091,1
100046252E,15,74,,,69570,63.402615,24.204508,2
100046253F,15,74,Pajuojantie,,69570,63.359198,24.211749,2
100046254H,15,74,Perhontie,711,69570,63.404164,24.20061,1
100046255J,15,74,,,69570,63.373739,24.193908,1
100046256K,15,74,,,69570,63.403612,24.199903,2
100046257L,15,74,,,69570,63.374548,24.19531,1
100046258M,15,74,Karvonen,,69570,63.399479,24.192995,1
100046259N,15,74,,,69570,63.399474,24.193196,2
100046260P,15,74,,,69570,63.399466,24.193237,2
100046261R,15,74,,,69570,63.359858,24.210105,1
100046262S,15,74,,,69570,63.359992,24.210072,1
100046263T,15,74,Tuominiementie,58,69570,63.399555,24.206027,1
100046264U,15,74,Perkkuksentie,325,69570,63.358115,24.213314,2
100046265V,15,74,,,69570,63.401801,24.207892,2
100046267X,15,74,Elotie,1,69510,63.455903,24.173135,1
100046268Y,15,74,,,0,63.45239,24.180807,1
1000462690,15,74,Kirkonkylä,,69510,63.454604,24.172802,1
1000462701,15,74,Loukkukoskentie,,69570,63.393526,24.243743,2
1000462712,15,74,Kirkonkylä,,69510,63.45563,24.173865,1
1000462723,15,74,Isonnevantie,27,69510,63.445954,24.191893,1
1000462734,15,74,,,69510,63.445713,24.17695,2
1000462745,15,74,Perhontie,212,69510,63.445981,24.177766,1
1000462756,15,74,Perhontie,210,69510,63.445529,24.17763,1
1000462767,15,74,,,69510,63.445537,24.177569,2
1000462778,15,74,Perhontie,210,69510,63.446179,24.177325,1
1000462789,15,74,Perhontie,209,69510,63.446005,24.179429,1
100046279A,15,74,,,69510,63.445979,24.178569,2
100046280B,15,74,Perhontie,37,69510,63.455231,24.173202,1
100046281C,15,74,Perhontie,26,69510,63.457283,24.171614,1
100046282D,15,74,Perhontie,26,69510,63.456794,24.17096,2
100046283E,15,74,Perhontie,26,69510,63.456891,24.171733,2
100046284F,15,74,Kirkonkylä,,69510,63.455929,24.173514,1
100050262T,15,584,Kokkolantie,660,69920,63.245961,24.310084,2
100056082J,15,74,Kirkonkylä,,69510,63.446785,24.177566,2
